user_id,age,gender,location,income_level,favorite_categories,preferred_brands,price_sensitivity,avg_rating_given,purchase_frequency
740,63,M,tier2,medium,"['Power Smart Quick Charging Pack For PAN CGR-DU-2...', ""Yo Baby Girl's Trousers"", ""Fly U Slim Fit Fit Women's Brown Jeans""]","['Seven Seas', 'At Ur Door', 'Tryfa', 'Wi-Bridge']",medium,3.8414381623934606,medium
741,22,F,metro,low,"['NEWGEN TECH EO-HS3303 58 Wired Headset (White)', 'SMART TRADERS Women Wedges']","['Youshine', 'Arghyam']",high,2.620931027473474,low
742,54,M,tier1,medium,"['Mobiles & Accessories', 'Automation & Robotics']","['Khanna Jupiter', 'Affinity Jewellers', 'Ocean', 'k shopping', 'Crystle']",medium,4.013677054540454,high
743,64,M,tier3,low,"['Zevrr Sterling Silver Swarovski Zirconia Platinu...', 'BALAJI EXPORTS Bottled Wine Cooler (9 Bottles)']",['Wecart'],high,3.4870137209240264,low
744,61,M,tier2,low,['Bootwale Bellies'],"['medha', 'Charvee', 'Shiv Shankar Handloom', 'PALSUN WEARS', 'MayurShilpa']",high,4.080829426976141,low
745,35,F,tier1,high,"['K&P Lord Ganesha Large 03 Showpiece  -  19 cm (P...', 'Koie  Battery - For Samsung 7562 Premium Quality...', 'Sunglasses']",[],low,3.755628040277924,low
746,22,F,metro,low,"['Dressberry Orange Synthetic  Clutch', ""piftif Women's Sports Bra"", ""fourgee Slim Fit Women's Blue Jeans""]",['Funku Fashion'],high,4.8988915537483635,medium
747,49,F,metro,medium,['Health & Personal Care Appliances'],"['Furncoms', 'Marvel', 'ETHICS', 'next steps', 'Lula']",medium,1.6518036684200008,low
748,26,M,tier2,high,"['GM Power mate 4 Strip Surge Protector (White)', ""FIFO Bottom Women's  Combo""]","['Total Furnishing', 'Dark Grey', 'JQR', 'LA ATTIRE']",low,3.5505979130240415,high
749,19,F,tier2,medium,['Wearable Smart Devices'],"['Happiness Is', 'BGS']",medium,3.637785264985919,low
750,40,F,tier2,low,"['Home Decor & Festive Needs', 'Samprada Modern art Tapestry (Black, Pink)', 'SMART TRADERS Women Flats']","['Texus', 'Very Me', 'Quoface']",high,3.6015774914488565,high
751,30,M,tier2,medium,"[""Ruhi's Creations Polyester Silk Blend Cartoon Ki..."", 'classyworld Brass Cufflink (Silver-01)']","['King George V', 'Starmark', 'Krishna Carpets', 'Marwal']",medium,1.9224799408136866,low
752,38,M,tier1,medium,"['Furniture', 'ABEEZ Boys, Men, Girls (Black, Pack of 1)']","['MSL', 'Rejewel', 'OSS-FUEL', 'Quilt India', 'Akin']",medium,3.1141838614121555,high
753,54,M,tier1,low,"['SJ Bushnell 122/1000M Binoculars (36 mm, Black)', 'Watches', 'ANAND ARCHIES Girls Flats']",['PINK FEVER'],high,3.5387615210293206,low
754,54,M,tier2,low,"[""Ruhi's Creations Cotton Cartoon King sized Doubl..."", 'Planet Waves Woodstock Strap (Multicolor)']",['rainfun'],high,1.8534350459006546,low
755,39,M,metro,medium,['SMART TRADERS Women Flats'],['HERDY'],medium,4.399330733871574,high
756,50,M,tier1,medium,"[""Dassler Slim Fit Women's Multicolor Jeans""]","['SKC', 'Smart Power', 'People', 'DailyObjects', 'Oggo Deo']",medium,3.280464290120194,low
757,57,M,tier1,medium,"['Kitchen & Dining', 'Automation & Robotics']","['ColorPlus', 'CHKOKKO']",medium,3.332706959641486,low
758,60,M,metro,low,['Just Wow Women Flats'],[],high,2.9999175988833784,low
759,27,F,metro,low,"['Sunglasses', ""soie Fashion Women's Sports Bra"", 'Mobiles & Accessories']","['The Bean House', 'LRB', 'Pezzava', 'Dinoimpex', 'Lucky Thailand']",high,4.647143534685517,low
760,32,F,tier3,medium,"[""EASIES Solid Single Breasted Casual Men's Blazer"", 'Olvin Oval Sunglasses', ""Oly Two Fit Fit Women's Black Jeans""]",['A A STORE'],medium,3.3609514451596953,low
761,51,F,tier2,low,"['Automotive', 'THERISE MD0005 Wired Headset (Pink)', ""soie Fashion Women's Full Coverage Bra""]",[],high,3.503793715215108,high
762,33,F,metro,low,"['JUSF2 Black Color Hair Band (Multicolor)', 'Car vastra 1pcs Car Vastra Honda Beige Backrest ...', 'clickforsign Avoid Contanimation Wash your Hands...']","['Seven Seas', 'Menjestic', 'GENIAL']",high,3.1698760506500046,low
763,48,M,tier2,high,"['Speedwav 216510 Manual Rear View Mirror (Right, ...', ""Starsy Solid Women's Round Neck Green T-Shirt"", 'Samprada Modern art Tapestry (Black, Pink)']","['ALL DAY 365', 'Budding Bees', 'AM Creation', 'DFR']",low,3.1534696774526783,medium
764,26,F,tier3,medium,"['Beauty and Personal Care', 'Klaur Melbourne Bellies', 'Escan Lace Up']",[],medium,3.9989151273533547,medium
765,27,F,tier1,low,['JUSF2 Black Color Hair Band (Multicolor)'],"['ORIFLAME SWEDEN', 'DIY']",high,3.964363067370665,medium
766,44,F,tier1,high,"[""New Darling Women's Printed Top & Pyjama Set"", 'Speedwav 186926 Royal Enfield 350 Twin Spark LED...', 'Speedwav 216510 Manual Rear View Mirror (Right, ...']",[],low,3.870349482121439,medium
767,54,F,metro,high,"[""New Darling Women's Printed Top & Pyjama Set"", ""Oly Two Fit Fit Women's Dark Blue Jeans""]","['Minervanaturals', 'KAJCI', 'Toy Balloon Kids', 'Kiara Jewellery', 'Onlineshoppee']",low,4.285636202715792,low
768,18,M,tier1,medium,['Wearable Smart Devices'],['V&G Professional'],medium,3.988023656399149,low
769,39,F,metro,medium,"[""Nine Maternity Wear Women's Fit and Flare Dress"", 'SJ Comet Zoom DPSI Binoculars (30 mm, Black)']","[""Cynthia's Fashion"", 'Sea Shell', 'CHKOKKO', 'Yashasvi', 'Vinex']",medium,4.5237186571915595,medium
770,32,M,metro,medium,"['eBooks', 'ATV Pouch for Acer Liquid Z330 (STEEL BLUE)', 'Clothing']",[],medium,3.659814090302027,low
771,54,F,tier3,low,"[""soie Fashion Women's Full Coverage Bra"", ""SMART DENIM Solid Women's White Denim Shorts"", 'Amita Home Furnishing Cotton Printed Single Beds...']","['C&E', 'A Bit of Me', 'Ela', 'Deben & Hill', 'Karp']",high,2.5444712648470134,low
772,30,F,metro,medium,"['Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...', ""Oly Two Fit Fit Women's Black Jeans"", 'NEWGEN TECH EO-HS3303 218 Wired Headset (White)']","['Vio', 'ROYLE KATOCH']",medium,4.902091952395545,low
773,58,F,tier2,low,['Olvin Oval Sunglasses'],"['Vgreen', 'MDI', 'BornBabyKids']",high,3.6105592918082934,medium
774,18,F,tier3,medium,"[""Dolz Slim Fit Fit Women's Brown Jeans"", 'SJ Barstel 56m / 1000m Binoculars (30 mm, Black)', ""Miss Wow Slim Fit Women's Blue Jeans""]","['run of luck', 'HugMe.fashion']",medium,3.470529031688548,medium
775,50,F,tier1,low,['Tools & Hardware'],"['zaidis', 'The House of Tara']",high,4.17750360804794,medium
776,52,F,tier3,high,['Health & Personal Care Appliances'],"['PURYS', 'VK Jewels', 'Tech Fit', 'Lifestyle-You', 'Bike World']",low,3.418951316428033,high
777,51,F,tier3,low,"['clickforsign Avoid Contanimation Wash your Hands...', 'Urban Girl Foundation Brush (Pack of 10)']","['Goyal India', 'Sanayacollection', 'Nkp', 'Stellar']",high,2.883153993639578,low
778,47,F,tier2,medium,"['Royal Seal Creations 40 ST COLOR Silver Zircon N...', 'Autoplus M AP15 Arm Sleeve (Black)']","['Laadli Boutique', 'Avalon Organics']",medium,3.5629006457558923,low
779,29,M,tier1,high,"[""HANS Men's Crew Length Socks""]","['TruSo', 'Zrestha']",low,2.847032583295962,medium
780,19,M,tier1,medium,['Speedwav 240437 Sun Shade For Hyundai i10 (Dashb...'],"['Scion', 'SANTOSH ROYAL FASHION', 'RRP', 'Sohardhastshilp']",medium,3.4818272548352462,high
781,21,M,tier3,medium,"['Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle...', ""ANASAZI Casual 3/4 Sleeve Solid Women's Top"", 'Naaz Dart game Board Game']",[],medium,3.6116244576673617,medium
782,25,F,tier3,low,"['Autoplus M AP15 Arm Sleeve (Black)', 'INVENTURE RETAIL Nail Cutter', ""Legmark Slim Fit Women's Blue Jeans""]","['BelleGirl', 'Slim fit']",high,3.8920815675666414,high
783,58,M,tier1,medium,"[""Attitude Printed Women's Round Neck Black T-Shirt"", ""LondonHouze Printed Women's Round Neck Grey T-Shirt""]",[],medium,3.1265915573636063,high
784,22,M,metro,high,"[""Ajaero Slim Fit Women's Dark Blue Jeans""]","['SahiBUY', 'Moulin Roty', 'Kumkum', 'Color Palatte']",low,2.117867031712745,medium
785,42,M,tier1,medium,"['NEWGEN TECH EO-HS3303 58 Wired Headset (White)', ""E'Hiose Girl's Leggings (Pack of 6)"", 'Siyas Collection Lac Cubic Zirconia Bangle Set (...']","['Dernier Wear', 'CHIKFAB', 'Klaur Melbourne']",medium,5.0,low
786,37,M,metro,low,['Dressberry Gold Synthetic  Clutch'],"['Fun Box', 'Aerosoft', 'Shrikant Traders', 'Texco', 'Iwonder']",high,5.0,low
787,37,M,tier3,low,"[""UFO Self Design Round Neck Casual Girl's Sweater"", 'Wellon Fittings set (16 pieces) for RO Water Pur...', ""Clovia Women's T-Shirt Bra""]","['Gliteri', 'Dgold']",high,3.140530310643599,high
788,24,M,metro,high,['Glacier Running Shoes'],"['The Art Treasure', 'Cinderella Collection By Shining Diva']",low,2.86302184881106,medium
789,39,F,metro,high,"['SMART TRADERS Women Flats', ""tadd Men's, Women's Ankle Length Socks"", 'Amita Home Furnishing Cotton Printed Single Beds...']","['SAYITLOUD', 'Hariom enterprises', 'MUDIT', 'Udhayam']",low,2.26873116733286,medium
790,34,M,metro,medium,"['Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...', 'Speedwav 186136 Manual Rear View Mirror (Right, ...']",[],medium,3.5003570574379257,low
791,31,F,metro,medium,['Jewellery'],"['MyKid', 'Nordlich', 'UpTown', 'Bottoms More', 'OSS-FUEL']",medium,2.1061854284133332,low
792,35,F,metro,high,"[""Disney Printed Baby Boy's Hooded Grey T-Shirt"", ""Fabpoppy Printed Women's Jumpsuit"", 'ANAND ARCHIES Girls Flats']",['the jewelbox'],low,3.0872112503142977,low
793,45,M,tier2,low,['ANAND ARCHIES Girls Flats'],"[""Dr. Thapar's""]",high,2.8741641211663222,low
794,54,F,tier1,medium,"[""PrivateLifes MasterPiece Women's Push-up Bra""]","['Elegance', 'KANCHOO', 'INAYA', 'HuppmeGift', 'JVC']",medium,3.310910508123968,medium
795,59,M,tier3,medium,"['Urban Girl Foundation Brush (Pack of 10)', ""ANASAZI Casual 3/4 Sleeve Solid Women's Top""]","['Hadwin', 'Agnihotra Creations', 'Rustic India']",medium,3.2904807360824044,medium
796,33,M,metro,medium,['Favourite BikerZ 3514 RAD air filter Ionic Air F...'],"['Royal Canin', 'R S Jewels', 'Mavi', 'Logitech', 'Smart Fit']",medium,2.0011899935075474,low
797,34,M,metro,medium,"['Prime Printed 8 Seater Table Cover (Multicolor, ...', 'ANAND ARCHIES Girls Wedges', 'SRPC BAOER STARWALKER EXECUTIVE ROLLERBALL Pen G...']","['Masaba for Magic fairy', 'Himalayan Sutra', 'Auto Power Gold']",medium,3.2244695470604032,low
798,27,F,metro,high,['Walkline Slippers'],"['Earthrosystem', 'Amaze Mobile', 'The Fine World', 'Rainfun']",low,2.968808065256864,medium
799,44,M,tier2,medium,"['Autoplus M AP15 Arm Sleeve (Black)', 'Sonaxo Men Running Shoes']","['Gift Island', 'HuppmeGift', 'Moulin Roty', 'Ridhi-Impex', 'Cross Fingers']",medium,1.6792313579635165,low
800,27,M,tier3,medium,['OEM 170774 Bike Side Stand'],['Reebok'],medium,2.7644493674962494,low
801,55,F,tier1,medium,['Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...'],[],medium,2.090103175493131,low
802,32,F,tier2,medium,"['Automation & Robotics', ""e-Fresh Boy's Brief (Pack of 5)""]","['YoudyCo', 'asa products']",medium,2.6478805417904097,high
803,36,M,tier2,medium,"['Favourite BikerZ 3514 RAD air filter Ionic Air F...', 'ANAND ARCHIES Girls Flats', 'SRPC BAOER STARWALKER EXECUTIVE ROLLERBALL Pen G...']","['Shashvat Jewels', 'Nivea', 'Krg Enterprises', 'Zakaah Jewels', 'TP-LINK']",medium,3.343601381740082,high
804,36,F,metro,low,"['OEM 170774 Bike Side Stand', ""Libas Printed Women's A-line Kurta"", 'Urban Girl Foundation Brush (Pack of 7)']","['Totta', 'LA ATTIRE', 'Interio Crafts', 'Good Way']",high,4.396372314883571,low
805,20,F,tier2,medium,"[""HANS Men's Crew Length Socks""]","['Lowe Alpine', 'Rockshose', 'Panditnmshrimali', 'OTC', 'Fab Palace']",medium,3.562491050267979,high
806,39,M,tier1,medium,"['Jewellery', 'Gking Hand Stiched Steering Cover For Maruti Ert...']",[],medium,3.020000068270923,high
807,44,F,metro,high,['Kittens Boys Flats'],['Wayona'],low,3.97856062637206,low
808,46,F,metro,high,"['Shrih Toe & Foot Protector Pain Relief Pad (Pack...', 'Pet Supplies', 'ABEEZ Boys, Men, Girls (Black, Pack of 1)']","['TRENDIEZ', 'Robotel']",low,4.841345676539695,medium
809,30,F,tier1,medium,"['xy decor Cotton Sofa Cover (white Pack of 6)', 'Dressberry Gold Synthetic  Clutch']","['Metallino', 'Majestic']",medium,3.408838657054636,medium
810,32,F,tier1,medium,"[""Sisel Printed Poly Cotton Women's Stole"", 'Olvin Rectangular Sunglasses']","['CHINMAY KIDS', 'Cm Treder', 'dongli', 'GIMS']",medium,3.5319556739440454,low
811,40,M,metro,low,['Pout Brass Bangle'],"['Envoy', 'keco', 'TOC']",high,3.975582498002928,medium
812,50,F,tier3,low,"[""Oly Two Fit Fit Women's Black Jeans""]",['Anno Dominii'],high,3.1593414118721905,medium
813,26,M,tier2,high,"[""Vishudh Printed Women's Anarkali Kurta"", 'BuildTrack PIR Wireless Motion Sensor - One Swit...']",[],low,3.3273305900120946,medium
814,46,F,tier1,medium,"['Olvin Aviator Sunglasses', 'ATV Pouch for Acer Liquid Z330 (STEEL BLUE)']","['Quiksilver', 'Hadwin', 'Awari', 'Royal Canin']",medium,4.024153007014798,high
815,53,F,tier1,medium,['Car vastra 1pcs Car Vastra Honda Beige Backrest ...'],"['TimberTaste', 'SUNPLEON', 'Le Angelique']",medium,2.2138619509994024,low
816,59,F,tier3,medium,"['Himmlisch 20503 Car Bottle Holder (Plastic)', ""Laser X Checkered Men's Boxer (Pack of 4)""]","['Type R', 'Anupam', 'HIMMLISCH', 'Smiledrive']",medium,2.2712930185372078,low
817,29,M,tier3,medium,"['Speedwav 216552 Manual Rear View Mirror (Right, ...', 'Sunglasses']",['Joyra'],medium,4.57004559550998,medium
818,37,M,tier1,medium,"['Olvin Aviator Sunglasses', ""Oly Two Fit Fit Women's Black Jeans""]","['Clazz', 'Schwarzkopf', 'New Darling', 'HuppmeGift']",medium,3.461531873536655,medium
819,51,M,metro,low,"['Firangi Cotton, Polyester Free Floor Mat Firangi...', 'Linzina Fashions LIN-HOSS-1.5 Faucet Set', 'Small Toes Bellies']","['Leaftrend', 'Vio', 'Progear', 'StyBuzz', 'Epresent']",high,3.9865953779154784,medium
820,49,M,tier1,low,['Mast & Harbour Gold Synthetic  Clutch'],"['MSC Shuangmin', 'Suranas Jewelove']",high,3.7333309635411354,medium
821,49,M,tier3,low,"['Jewellery', 'SAY UV Sterilizer Solid Filter Cartridge (0, Pac...']","['Tullis', 'Unique Collections', 'TOC', 'Tipsy']",high,5.0,low
822,46,M,tier3,medium,"['ANAND ARCHIES Girls Flats', ""Miss Wow Slim Fit Women's Blue Jeans"", ""UFO Self Design Round Neck Casual Girl's Sweater""]",['Sizzlacious'],medium,4.504953854074088,medium
823,18,M,tier3,medium,"[""tadd Men's, Women's Ankle Length Socks"", 'NEWGEN TECH EO-HS3303 179 Wired Headset (White)']","['SHANY', 'carrol']",medium,4.1700724759174985,low
824,22,M,tier1,medium,"[""United Colors of Benetton Girl's Trousers"", 'Siemens 5SL Betagard 5SL MCB (1)']","['Moladz', 'appleofmyi', 'Wisdom', 'N.Blue']",medium,3.7668030191454536,low
825,55,F,metro,medium,['Koie  Battery - For Samsung 7562 Premium Quality...'],"['ISHWA', 'NEVI', 'Fashionite', 'Rehoboth', 'Point Fit']",medium,3.483673114359502,low
826,22,M,metro,medium,"['Mast & Harbour Black Synthetic  Clutch', 'eBooks']",['GM'],medium,2.547390682270043,medium
827,56,F,metro,medium,"['Asics Gel-Kayano 22 Running Shoes', 'Adidas IND PRO THI GUA Thigh Guard (White, Blue,...', ""e-Fresh Baby Boy's Brief (Pack of 10)""]","['Enerzy', 'Ratnam', 'Blackberrys', 'TOTU DESIGN']",medium,3.3505008387691766,low
828,23,M,metro,high,"[""Camey Men's Quarter Length Socks"", 'INDILEGO Women Flats', ""killys Men's Solid No Show Socks""]","['Ubiquiti', 'BrandMeUp', 'Jewelmantra', 'MNTC']",low,3.2031054637447003,low
829,28,M,metro,low,"[""Laser X Checkered Men's Boxer (Pack of 4)"", 'Dressberry Gold Synthetic  Clutch', 'Jewellery']","['Titrit', 'PROBOTT']",high,3.5525332879487705,low
830,27,F,tier2,high,"['Computers', 'Remax Rm-10000 Remax Vanguard 10000mah 10000 mAh...', ""TIMBERLAKE Slim Fit Fit Women's Brown Jeans""]","['Bosch', 'Skovin', 'Zeneme']",low,2.884603872133544,high
831,48,M,tier1,low,['INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...'],"['Zeroed', 'Miracle Furnishings', 'OEM', 'Ndura', 'Silver Shoppee']",high,3.316849440468071,low
832,47,F,tier1,high,"['ABEEZ Boys, Men, Girls (Black, Pack of 1)', 'FEET FLOW Women Flats', 'Urban Girl Foundation Brush (Pack of 7)']","['Nuteez', 'LITTLE FEETZ', 'Glitterss', 'Spangel Fashion']",low,3.8362659926553935,medium
833,43,M,tier1,medium,"[""TSG Breeze Printed Women's Round Neck Multicolor..."", 'Automation & Robotics']",[],medium,4.409461004667028,high
834,50,M,tier1,medium,"[""Little Stars Girl's A-line Multicolor Dress""]","['KOHL', 'Yuuup', 'I cube', 'giftsthatwow', 'LIME']",medium,5.0,medium
835,39,F,tier3,low,"['Cameras & Accessories', 'Jazz Eyewears Over-sized Sunglasses', 'Dressberry Black Synthetic  Clutch']","['Status Quo', 'Manjaree', 'Hasbro', 'Jewels5', 'Swaraj']",high,4.224705723519827,low
836,31,F,tier3,medium,['REMSON INDIA Women Flats'],"['RANGSUTRA', 'Hand Art']",medium,3.573986554756855,low
837,58,F,metro,high,"['classyworld Brass Cufflink (Grey-02)', ""soie Fashion Women's Sports Bra"", 'SJ Comet Zoom DPSI Binoculars (30 mm, Black)']","['LittleThings', 'Liberty', 'Imitzworld', 'Ratnam', 'Abqa Hydrabadi Bangle']",low,2.7938731520536795,high
838,23,F,tier2,medium,"[""Clovia Women's T-Shirt Bra"", 'Kittens Boys Flats', 'Anuradha Art Stylish Hair Clip (Black)']","['SSCP', 'La Shades']",medium,3.1057288922199904,medium
839,25,F,tier3,low,"['ABEEZ Boys, Men, Girls (Black, Pack of 1)']",[],high,3.0022934321478183,high
840,31,M,tier2,low,"['Areon Luxurious Fragrance Long Lasting Car,Home,...', 'GM Power mate 4 Strip Surge Protector (White)']",[],high,2.8220009110378004,medium
841,53,M,tier2,low,"['Adidas IND PRO THI GUA Thigh Guard (White, Blue,...', 'SHOPOJ Purple Paper Sky Lantern (80 cm X 34 cm, ...']","['LAMS', 'Oswal']",high,2.186589935799299,low
842,46,F,tier2,low,"[""883 Police Full Sleeve Solid Men's Jacket"", ""Libas Printed Women's A-line Kurta"", 'classyworld Brass Cufflink (Grey-02)']",[],high,1.8111891004769425,low
843,21,M,tier3,low,"['Shrih SH-0192 Wired USB Flexible Keyboard (Red)', ""RajeshFashion Women's Leggings"", 'SHOPOJ Yellow Paper Sky Lantern (80 cm X 34 cm, ...']","['X-WELL', 'Silver Kartz', 'Rishan', 'Ziveg', 'Mayor']",high,3.347042323447929,low
844,59,F,tier3,medium,"[""e-Fresh Baby Boy's Brief (Pack of 10)"", ""Ruhi's Creations Cotton Cartoon King sized Doubl..."", 'Ocean GP/Pyramid Glass (300 ml, Clear, Pack of 12)']","['raju purse collection', 'Indian Fashion Guru', 'Babeezworld', 'Man2 OSH Kimaka', 'UNCLE BENIT']",medium,2.8729414552873775,medium
845,48,F,metro,low,"['Pia International 10X70X70 WITH ZOOM SAKURA Bino...', 'Clothing', ""PrivateLifes MasterPiece Women's Push-up Bra""]",[],high,3.36036194129715,medium
846,41,F,tier3,medium,"['SJ Bushnell 122/1000M Binoculars (36 mm, Black)']","['Payalwala', 'KHUSHI HANDICRAFTS', 'Just Wow', 'ZeroKaata', 'Grey']",medium,2.8691071255684455,low
847,22,M,tier2,low,"[""Be 13 Printed Boy's Round Neck T-Shirt (Pack of 2)""]","['iAccy', 'Eaglemoss Publications', 'C9', 'Jums']",high,3.778962693544593,high
848,32,M,tier3,high,"['K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm (Po...', 'Asics Gel-Cumulus 17 Running Shoes']",['Selfcare'],low,4.341978050659964,low
849,46,M,tier2,high,"['SHOPOJ Multicolor Paper Sky Lantern (80 cm X 34 ...', 'Kalpaveda Copper Bowl (Gold, Pack of 1)']",['Action Shoes'],low,2.842810874246084,medium
850,35,M,tier2,low,['Mast & Harbour Black Synthetic  Clutch'],"['Ajaero', 'Status Quo', 'Wow', 'Dhiyaa Traders', 'Monmione']",high,4.1304102635911235,medium
851,46,M,metro,high,"['Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...', 'SHOPOJ White Paper Sky Lantern (80 cm X 34 cm, P...']","['MIb', 'Coffee']",low,2.4925789158603315,low
852,27,M,tier2,medium,['Asics Gel-Kayano 22 Running Shoes'],"['Right', 'Dark Blue', 'Jewel Paradise']",medium,3.1418477816097625,high
853,47,M,tier1,medium,"['classyworld Brass Cufflink (Grey-02)', 'Sonaxo Men Running Shoes', 'Cellbazaar Blackberry 8520 WHITE LCD LCD (YIT-562)']","['Leading lady', 'YBC', 'Beanz', 'GoMerryKids']",medium,4.818810153801234,low
854,64,F,tier2,low,['Anuradha Art Stylish Hair Clip (Blue)'],"['HP', 'SAVON', 'Oly Two']",high,2.882687772673616,low
855,27,M,metro,medium,"['Favourite BikerZ 3514 RAD air filter Ionic Air F...', ""Vitamins Solid Baby Girl's Basic Shorts"", 'Household Supplies']","['PEDI SPIN', 'Jewelz', 'Lava', 'Case Logic']",medium,4.182184990054455,medium
856,59,M,tier2,medium,"[""ANASAZI Casual 3/4 Sleeve Solid Women's Top"", 'Sumo Baby Walker (Red)', 'Home Furnishing']",['SANTOSH ROYAL FASHION'],medium,3.5867819320954846,high
857,62,F,tier3,medium,"['Watches', 'Walkline Slippers']","['FIFA', 'LAIBA']",medium,4.183391701870393,high
858,31,M,tier1,low,"[""HANS Men's Crew Length Socks""]","['Paisa worth', 'AYMH']",high,3.36709653089542,high
859,48,F,tier1,medium,['ATV Pouch for Acer Liquid Z330 (STEEL BLUE)'],[],medium,2.014617576872772,medium
860,52,F,tier3,medium,"['Home Entertainment', ""Leading lady Women's Camisole""]",['N Choice'],medium,2.8400663089179248,medium
861,41,M,metro,low,"[""TSG Breeze Printed Women's Round Neck Multicolor..."", 'Olvin Oval Sunglasses', 'Arial Morris Women Flats']","['Wayona', 'sharp n style', 'Dolphin Product', 'Paras', 'Right Florist']",high,5.0,low
862,28,F,tier1,high,"[""Disney Printed Baby Boy's Hooded Grey T-Shirt""]","['Interio Crafts', 'Carmity']",low,3.5623468434125263,low
863,58,M,tier3,low,"['GM Power mate 4 Strip Surge Protector (White)', 'Kraft Seeds Rosemary Herb (Pack Of 5) Seed (75 p...']",['Ibz'],high,4.15552559429313,medium
864,20,F,metro,medium,['Klaur Melbourne Bellies'],"['Itiha', 'Saihan', 'NOMADIC']",medium,2.8305849096264106,high
865,42,M,tier2,low,"[""soie Fashion Women's Full Coverage Bra""]","['FEET FLOW', 'Unravel India', 'knp enterprise', ""My Lil' Berry"", 'Sony']",high,3.712648873910726,high
866,50,F,tier2,medium,"[""kem Flow Gold skinny Fit Baby Girl's Blue Jeans"", 'Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle...']",['Khushi Fashions'],medium,3.6218959772984376,medium
867,37,M,metro,low,['Rasav Jewels Yellow Gold Diamond 18 K Ring'],"['Pinc Ginger', 'Philips', 'Coash']",high,4.877064762494779,high
868,64,F,tier2,low,['classyworld Brass Cufflink (Grey-02)'],['Quartz'],high,3.099361494791203,high
869,27,F,tier3,high,['Foot Candy Women Flats'],"['Pindia', 'Agrasen International']",low,3.883176599840256,low
870,23,M,tier1,medium,"['SAY UV Sterilizer Solid Filter Cartridge (0, Pac...']",['OutMad'],medium,3.221345069090404,medium
871,32,M,metro,medium,['Cellbazaar Blackberry 8520 WHITE LCD LCD (YIT-562)'],[],medium,3.1880552278765766,medium
872,63,F,tier1,high,"['ANAND ARCHIES Girls Flats', ""soie Fashion Women's Sports Bra"", ""Clovia Women's T-Shirt Bra""]","['My Party Suppliers', 'Pigeon', 'Perfect']",low,3.1443276007813368,medium
873,50,M,tier1,medium,"[""LondonHouze Printed Women's Round Neck Grey T-Shirt"", 'Anuradha Art Stylish Hair Clip (Black)', 'Arial Morris Women Flats']",['Miss Wow'],medium,2.89877389075546,medium
874,43,M,tier2,medium,"['SAY Thread Wounded Candle 10"" Set of 4 pcs Solid...']",['Crokrok'],medium,3.2653618499224706,medium
875,37,M,tier3,medium,"[""Vinenzia Printed Winter Men's Gloves"", 'Adidas IND PRO THI GUA Thigh Guard (White, Blue,...', 'Olvin Wayfarer Sunglasses']","['Lava', 'FRENEMY', 'R.B']",medium,4.615297318072513,medium
876,42,F,tier3,medium,"['SJ Comet Zoom DPSI Binoculars (30 mm, Black)', 'Home Improvement', 'Abhinl Fashion Cotton Printed Semi-stitched Salw...']","['Opc', 'SSM', 'MRK Communication', 'SMS', 'Magic']",medium,3.016580316705553,medium
877,40,F,tier3,high,"[""piftif Women's Sports Bra"", ""Starsy Solid Women's Round Neck Green T-Shirt""]",[],low,2.82490737555641,medium
878,36,M,tier3,low,"[""PrivateLifes MasterPiece Women's Push-up Bra"", 'Speedwav 216552 Manual Rear View Mirror (Right, ...']",['EON'],high,4.124099636188666,high
879,58,M,tier2,low,"['Favourite BikerZ 3514 RAD air filter Ionic Air F...', ""Threads & Pals Full Sleeve Self Design Men's Swe..."", 'Areon Luxurious Fragrance Long Lasting Car,Home,...']","['I SQUARE ENTERPRISES', 'Only']",high,3.1633638094154812,medium
880,51,M,tier1,low,"['Nut Khut Embroidered Kurta & Churidar', ""piftif Women's Sports Bra""]","['Gehna', 'BI', 'Liz Lange']",high,2.8569135262197998,medium
881,21,M,tier1,medium,"['Carbanao Chrome Grill Chevrolet Cruze Car Grill ...', 'Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle...', 'Koie  Battery - For Samsung 7562 Premium Quality...']",['Smart Fit'],medium,3.176430644898578,high
882,30,M,tier3,low,"['Urban Girl Foundation Brush (Pack of 12)', ""883 Police Full Sleeve Solid Men's Jacket""]","['keshar', 'Breakbounce', 'PrivateLifes']",high,3.7721571393429305,medium
883,43,M,metro,medium,"['ANAND ARCHIES Girls Wedges', 'Toys & School Supplies', 'Synergy SFJB0105 Grocery Bag (Blue)']","['Kanvin', 'Angelfish', 'JHON DIEGO']",medium,5.0,low
884,19,M,metro,low,"[""Ruhi's Creations Cotton Floral King sized Double...""]","['UFC Mart', 'Vision', 'SPANGLE']",high,2.842543043787528,low
885,51,M,tier2,low,['Royal Seal Creations 40 ST COLOR Silver Zircon N...'],['R S Jewels'],high,3.521178083672677,low
